Date,Kau_temp,Kau_max,Kau_min,Kau_dwp,Kau_mx_dwp,Kau_mi_dwp,Kau_pressure,Kau_humidity,Kau_wind,Kau_clouds,Kau_lat,Kau_lon,Kau_ele,Kau_temp_1,Kau_temp_2,Kau_temp_3,Kau_max_1,Kau_max_2,Kau_max_3,Kau_min_1,Kau_min_2,Kau_min_3,Kau_dwp_1,Kau_dwp_2,Kau_dwp_3,Kau_mx_dwp_1,Kau_mx_dwp_2,Kau_mx_dwp_3,Kau_mi_dwp_1,Kau_mi_dwp_2,Kau_mi_dwp_3,Kau_pressure_1,Kau_pressure_2,Kau_pressure_3,Kau_clouds_1,Kau_clouds_2,Kau_clouds_3,Kau_lat_1,Kau_lat_2,Kau_lat_3,Kau_lon_1,Kau_lon_2,Kau_lon_3,Kau_ele_1,Kau_ele_2,Kau_ele_3
2018-02-16,20.391304347826086,21.08695652173913,19.782608695652176,16.791304347826088,17.486956521739135,16.182608695652174,1011.4347826086956,82.0,2.8260869565217392,28.347826086956523,22.0964396,-159.52612,681,20.0,21.625,22.166666666666668,20.833333333333332,22.333333333333332,22.791666666666668,19.416666666666668,21.0,21.625,17.433333333333337,19.350000000000005,18.58333333333334,18.26666666666667,20.05833333333334,19.20833333333334,16.850000000000005,18.725000000000005,18.041666666666675,1011.8333333333334,1013.7083333333334,1014.25,73.33333333333333,66.70833333333333,56.083333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-17,20.333333333333332,20.833333333333332,20.166666666666668,16.225000000000005,16.725000000000005,16.058333333333337,1014.375,79.45833333333333,3.6666666666666665,22.041666666666668,22.0964396,-159.52612,681,20.391304347826086,20.0,21.625,21.08695652173913,20.833333333333332,22.333333333333332,19.782608695652176,19.416666666666668,21.0,16.791304347826088,17.433333333333337,19.350000000000005,17.486956521739135,18.26666666666667,20.05833333333334,16.182608695652174,16.850000000000005,18.725000000000005,1011.4347826086956,1011.8333333333334,1013.7083333333334,28.347826086956523,73.33333333333333,66.70833333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-18,21.041666666666668,22.416666666666668,20.291666666666668,17.191666666666674,18.566666666666674,16.441666666666674,1016.2916666666666,80.75,4.458333333333333,64.54166666666667,22.0964396,-159.52612,681,20.333333333333332,20.391304347826086,20.0,20.833333333333332,21.08695652173913,20.833333333333332,20.166666666666668,19.782608695652176,19.416666666666668,16.225000000000005,16.791304347826088,17.433333333333337,16.725000000000005,17.486956521739135,18.26666666666667,16.058333333333337,16.182608695652174,16.850000000000005,1014.375,1011.4347826086956,1011.8333333333334,22.041666666666668,28.347826086956523,73.33333333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-19,20.416666666666668,20.791666666666668,19.791666666666668,17.766666666666673,18.141666666666673,17.141666666666673,1015.4166666666666,86.75,3.8333333333333335,36.916666666666664,22.0964396,-159.52612,681,21.041666666666668,20.333333333333332,20.391304347826086,22.416666666666668,20.833333333333332,21.08695652173913,20.291666666666668,20.166666666666668,19.782608695652176,17.191666666666674,16.225000000000005,16.791304347826088,18.566666666666674,16.725000000000005,17.486956521739135,16.441666666666674,16.058333333333337,16.182608695652174,1016.2916666666666,1014.375,1011.4347826086956,64.54166666666667,22.041666666666668,28.347826086956523,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-20,20.208333333333332,20.583333333333332,20.0,16.541666666666668,16.916666666666668,16.333333333333332,1014.5416666666666,81.66666666666667,2.7916666666666665,13.625,22.0964396,-159.52612,681,20.416666666666668,21.041666666666668,20.333333333333332,20.791666666666668,22.416666666666668,20.833333333333332,19.791666666666668,20.291666666666668,20.166666666666668,17.766666666666673,17.191666666666674,16.225000000000005,18.141666666666673,18.566666666666674,16.725000000000005,17.141666666666673,16.441666666666674,16.058333333333337,1015.4166666666666,1016.2916666666666,1014.375,36.916666666666664,64.54166666666667,22.041666666666668,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-21,20.333333333333332,21.208333333333332,19.958333333333332,16.975000000000005,17.850000000000005,16.600000000000005,1015.5,83.20833333333333,2.7083333333333335,17.583333333333332,22.0964396,-159.52612,681,20.208333333333332,20.416666666666668,21.041666666666668,20.583333333333332,20.791666666666668,22.416666666666668,20.0,19.791666666666668,20.291666666666668,16.541666666666668,17.766666666666673,17.191666666666674,16.916666666666668,18.141666666666673,18.566666666666674,16.333333333333332,17.141666666666673,16.441666666666674,1014.5416666666666,1015.4166666666666,1016.2916666666666,13.625,36.916666666666664,64.54166666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-22,22.041666666666668,23.625,21.125,19.925000000000008,21.50833333333334,19.008333333333344,1017.25,89.41666666666667,4.208333333333333,68.75,22.0964396,-159.52612,681,20.333333333333332,20.208333333333332,20.416666666666668,21.208333333333332,20.583333333333332,20.791666666666668,19.958333333333332,20.0,19.791666666666668,16.975000000000005,16.541666666666668,17.766666666666673,17.850000000000005,16.916666666666668,18.141666666666673,16.600000000000005,16.333333333333332,17.141666666666673,1015.5,1014.5416666666666,1015.4166666666666,17.583333333333332,13.625,36.916666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-23,22.291666666666668,22.916666666666668,21.875,21.05833333333334,21.68333333333334,20.641666666666676,1016.8333333333334,93.83333333333333,3.2083333333333335,59.833333333333336,22.0964396,-159.52612,681,22.041666666666668,20.333333333333332,20.208333333333332,23.625,21.208333333333332,20.583333333333332,21.125,19.958333333333332,20.0,19.925000000000008,16.975000000000005,16.541666666666668,21.50833333333334,17.850000000000005,16.916666666666668,19.008333333333344,16.600000000000005,16.333333333333332,1017.25,1015.5,1014.5416666666666,68.75,17.583333333333332,13.625,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-24,23.041666666666668,24.083333333333332,22.166666666666668,21.075000000000006,22.116666666666674,20.200000000000006,1017.7083333333334,90.16666666666667,4.291666666666667,76.91666666666667,22.0964396,-159.52612,681,22.291666666666668,22.041666666666668,20.333333333333332,22.916666666666668,23.625,21.208333333333332,21.875,21.125,19.958333333333332,21.05833333333334,19.925000000000008,16.975000000000005,21.68333333333334,21.50833333333334,17.850000000000005,20.641666666666676,19.008333333333344,16.600000000000005,1016.8333333333334,1017.25,1015.5,59.833333333333336,68.75,17.583333333333332,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-25,22.791666666666668,23.625,22.041666666666668,21.716666666666672,22.55,20.966666666666672,1017.5,94.625,5.458333333333333,83.125,22.0964396,-159.52612,681,23.041666666666668,22.291666666666668,22.041666666666668,24.083333333333332,22.916666666666668,23.625,22.166666666666668,21.875,21.125,21.075000000000006,21.05833333333334,19.925000000000008,22.116666666666674,21.68333333333334,21.50833333333334,20.200000000000006,20.641666666666676,19.008333333333344,1017.7083333333334,1016.8333333333334,1017.25,76.91666666666667,59.833333333333336,68.75,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-26,22.0,23.041666666666668,21.375,20.26666666666668,21.308333333333348,19.64166666666668,1019.5833333333334,91.33333333333333,5.833333333333333,89.375,22.0964396,-159.52612,681,22.791666666666668,23.041666666666668,22.291666666666668,23.625,24.083333333333332,22.916666666666668,22.041666666666668,22.166666666666668,21.875,21.716666666666672,21.075000000000006,21.05833333333334,22.55,22.116666666666674,21.68333333333334,20.966666666666672,20.200000000000006,20.641666666666676,1017.5,1017.7083333333334,1016.8333333333334,83.125,76.91666666666667,59.833333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-27,22.541666666666668,23.375,22.083333333333332,19.15000000000001,19.98333333333334,18.691666666666674,1020.4583333333334,83.04166666666667,8.5,89.375,22.0964396,-159.52612,681,22.0,22.791666666666668,23.041666666666668,23.041666666666668,23.625,24.083333333333332,21.375,22.041666666666668,22.166666666666668,20.26666666666668,21.716666666666672,21.075000000000006,21.308333333333348,22.55,22.116666666666674,19.64166666666668,20.966666666666672,20.200000000000006,1019.5833333333334,1017.5,1017.7083333333334,89.375,83.125,76.91666666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-02-28,22.0,23.291666666666668,21.083333333333332,17.725000000000005,19.016666666666676,16.80833333333334,1018.625,78.625,9.166666666666666,89.375,22.0964396,-159.52612,681,22.541666666666668,22.0,22.791666666666668,23.375,23.041666666666668,23.625,22.083333333333332,21.375,22.041666666666668,19.15000000000001,20.26666666666668,21.716666666666672,19.98333333333334,21.308333333333348,22.55,18.691666666666674,19.64166666666668,20.966666666666672,1020.4583333333334,1019.5833333333334,1017.5,89.375,89.375,83.125,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-01,22.708333333333332,23.333333333333332,22.416666666666668,19.95833333333334,20.58333333333334,19.666666666666675,1016.875,86.25,7.791666666666667,85.0,22.0964396,-159.52612,681,22.0,22.541666666666668,22.0,23.291666666666668,23.375,23.041666666666668,21.083333333333332,22.083333333333332,21.375,17.725000000000005,19.15000000000001,20.26666666666668,19.016666666666676,19.98333333333334,21.308333333333348,16.80833333333334,18.691666666666674,19.64166666666668,1018.625,1020.4583333333334,1019.5833333333334,89.375,89.375,89.375,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-02,22.583333333333332,23.583333333333332,22.0,19.73333333333334,20.73333333333334,19.15000000000001,1017.4583333333334,85.75,7.5,82.91666666666667,22.0964396,-159.52612,681,22.708333333333332,22.0,22.541666666666668,23.333333333333332,23.291666666666668,23.375,22.416666666666668,21.083333333333332,22.083333333333332,19.95833333333334,17.725000000000005,19.15000000000001,20.58333333333334,19.016666666666676,19.98333333333334,19.666666666666675,16.80833333333334,18.691666666666674,1016.875,1018.625,1020.4583333333334,85.0,89.375,89.375,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-03,22.041666666666668,23.208333333333332,21.333333333333332,19.550000000000008,20.716666666666676,18.841666666666672,1018.375,87.54166666666667,6.291666666666667,78.33333333333333,22.0964396,-159.52612,681,22.583333333333332,22.708333333333332,22.0,23.583333333333332,23.333333333333332,23.291666666666668,22.0,22.416666666666668,21.083333333333332,19.73333333333334,19.95833333333334,17.725000000000005,20.73333333333334,20.58333333333334,19.016666666666676,19.15000000000001,19.666666666666675,16.80833333333334,1017.4583333333334,1016.875,1018.625,82.91666666666667,85.0,89.375,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-04,21.875,23.208333333333332,20.958333333333332,18.300000000000008,19.633333333333344,17.383333333333344,1017.8333333333334,82.125,6.333333333333333,68.16666666666667,22.0964396,-159.52612,681,22.041666666666668,22.583333333333332,22.708333333333332,23.208333333333332,23.583333333333332,23.333333333333332,21.333333333333332,22.0,22.416666666666668,19.550000000000008,19.73333333333334,19.95833333333334,20.716666666666676,20.73333333333334,20.58333333333334,18.841666666666672,19.15000000000001,19.666666666666675,1018.375,1017.4583333333334,1016.875,78.33333333333333,82.91666666666667,85.0,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-05,21.5,23.291666666666668,20.333333333333332,16.600000000000005,18.391666666666673,15.433333333333335,1017.0833333333334,75.5,6.083333333333333,48.541666666666664,22.0964396,-159.52612,681,21.875,22.041666666666668,22.583333333333332,23.208333333333332,23.208333333333332,23.583333333333332,20.958333333333332,21.333333333333332,22.0,18.300000000000008,19.550000000000008,19.73333333333334,19.633333333333344,20.716666666666676,20.73333333333334,17.383333333333344,18.841666666666672,19.15000000000001,1017.8333333333334,1018.375,1017.4583333333334,68.16666666666667,78.33333333333333,82.91666666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-06,21.208333333333332,22.708333333333332,20.208333333333332,15.94166666666667,17.441666666666674,14.94166666666667,1016.7916666666666,73.66666666666667,7.333333333333333,59.583333333333336,22.0964396,-159.52612,681,21.5,21.875,22.041666666666668,23.291666666666668,23.208333333333332,23.208333333333332,20.333333333333332,20.958333333333332,21.333333333333332,16.600000000000005,18.300000000000008,19.550000000000008,18.391666666666673,19.633333333333344,20.716666666666676,15.433333333333335,17.383333333333344,18.841666666666672,1017.0833333333334,1017.8333333333334,1018.375,48.541666666666664,68.16666666666667,78.33333333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-07,20.75,21.833333333333332,19.833333333333332,13.975000000000003,15.058333333333337,13.058333333333335,1016.6666666666666,66.125,6.291666666666667,66.29166666666667,22.0964396,-159.52612,681,21.208333333333332,21.5,21.875,22.708333333333332,23.291666666666668,23.208333333333332,20.208333333333332,20.333333333333332,20.958333333333332,15.94166666666667,16.600000000000005,18.300000000000008,17.441666666666674,18.391666666666673,19.633333333333344,14.94166666666667,15.433333333333335,17.383333333333344,1016.7916666666666,1017.0833333333334,1017.8333333333334,59.583333333333336,48.541666666666664,68.16666666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-08,19.541666666666668,20.791666666666668,18.583333333333332,14.874999999999998,16.124999999999996,13.916666666666666,1016.9166666666666,76.66666666666667,8.625,81.45833333333333,22.0964396,-159.52612,681,20.75,21.208333333333332,21.5,21.833333333333332,22.708333333333332,23.291666666666668,19.833333333333332,20.208333333333332,20.333333333333332,13.975000000000003,15.94166666666667,16.600000000000005,15.058333333333337,17.441666666666674,18.391666666666673,13.058333333333335,14.94166666666667,15.433333333333335,1016.6666666666666,1016.7916666666666,1017.0833333333334,66.29166666666667,59.583333333333336,48.541666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-09,19.333333333333332,20.541666666666668,18.458333333333332,13.016666666666671,14.225000000000001,12.141666666666667,1018.75,68.41666666666667,8.458333333333334,75.41666666666667,22.0964396,-159.52612,681,19.541666666666668,20.75,21.208333333333332,20.791666666666668,21.833333333333332,22.708333333333332,18.583333333333332,19.833333333333332,20.208333333333332,14.874999999999998,13.975000000000003,15.94166666666667,16.124999999999996,15.058333333333337,17.441666666666674,13.916666666666666,13.058333333333335,14.94166666666667,1016.9166666666666,1016.6666666666666,1016.7916666666666,81.45833333333333,66.29166666666667,59.583333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-10,19.458333333333332,21.5,18.0,11.700000000000001,13.741666666666669,10.241666666666667,1018.5833333333334,61.208333333333336,8.791666666666666,79.375,22.0964396,-159.52612,681,19.333333333333332,19.541666666666668,20.75,20.541666666666668,20.791666666666668,21.833333333333332,18.458333333333332,18.583333333333332,19.833333333333332,13.016666666666671,14.874999999999998,13.975000000000003,14.225000000000001,16.124999999999996,15.058333333333337,12.141666666666667,13.916666666666666,13.058333333333335,1018.75,1016.9166666666666,1016.6666666666666,75.41666666666667,81.45833333333333,66.29166666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-11,20.0,21.166666666666668,19.416666666666668,12.341666666666667,13.508333333333335,11.758333333333335,1018.25,61.708333333333336,7.083333333333333,63.791666666666664,22.0964396,-159.52612,681,19.458333333333332,19.333333333333332,19.541666666666668,21.5,20.541666666666668,20.791666666666668,18.0,18.458333333333332,18.583333333333332,11.700000000000001,13.016666666666671,14.874999999999998,13.741666666666669,14.225000000000001,16.124999999999996,10.241666666666667,12.141666666666667,13.916666666666666,1018.5833333333334,1018.75,1016.9166666666666,79.375,75.41666666666667,81.45833333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-12,20.043478260869566,21.304347826086957,19.304347826086957,13.800000000000004,15.060869565217395,13.060869565217393,1018.4782608695652,68.78260869565217,8.043478260869565,74.34782608695652,22.0964396,-159.52612,681,20.0,19.458333333333332,19.333333333333332,21.166666666666668,21.5,20.541666666666668,19.416666666666668,18.0,18.458333333333332,12.341666666666667,11.700000000000001,13.016666666666671,13.508333333333335,13.741666666666669,14.225000000000001,11.758333333333335,10.241666666666667,12.141666666666667,1018.25,1018.5833333333334,1018.75,63.791666666666664,79.375,75.41666666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-13,21.0,22.291666666666668,19.875,15.458333333333337,16.750000000000004,14.333333333333336,1018.7083333333334,72.29166666666667,7.541666666666667,88.125,22.0964396,-159.52612,681,20.043478260869566,20.0,19.458333333333332,21.304347826086957,21.166666666666668,21.5,19.304347826086957,19.416666666666668,18.0,13.800000000000004,12.341666666666667,11.700000000000001,15.060869565217395,13.508333333333335,13.741666666666669,13.060869565217393,11.758333333333335,10.241666666666667,1018.4782608695652,1018.25,1018.5833333333334,74.34782608695652,63.791666666666664,79.375,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-14,21.666666666666668,22.375,21.125,19.641666666666673,20.350000000000005,19.100000000000005,1016.125,89.875,7.166666666666667,89.375,22.0964396,-159.52612,681,21.0,20.043478260869566,20.0,22.291666666666668,21.304347826086957,21.166666666666668,19.875,19.304347826086957,19.416666666666668,15.458333333333337,13.800000000000004,12.341666666666667,16.750000000000004,15.060869565217395,13.508333333333335,14.333333333333336,13.060869565217393,11.758333333333335,1018.7083333333334,1018.4782608695652,1018.25,88.125,74.34782608695652,63.791666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-15,23.083333333333332,23.291666666666668,22.833333333333332,22.66666666666667,22.875000000000004,22.41666666666667,1014.8333333333334,97.91666666666667,4.291666666666667,83.83333333333333,22.0964396,-159.52612,681,21.666666666666668,21.0,20.043478260869566,22.375,22.291666666666668,21.304347826086957,21.125,19.875,19.304347826086957,19.641666666666673,15.458333333333337,13.800000000000004,20.350000000000005,16.750000000000004,15.060869565217395,19.100000000000005,14.333333333333336,13.060869565217393,1016.125,1018.7083333333334,1018.4782608695652,89.375,88.125,74.34782608695652,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-16,23.75,24.208333333333332,23.666666666666668,21.475000000000005,21.933333333333337,21.39166666666667,1016.4166666666666,88.625,3.5416666666666665,47.625,22.0964396,-159.52612,681,23.083333333333332,21.666666666666668,21.0,23.291666666666668,22.375,22.291666666666668,22.833333333333332,21.125,19.875,22.66666666666667,19.641666666666673,15.458333333333337,22.875000000000004,20.350000000000005,16.750000000000004,22.41666666666667,19.100000000000005,14.333333333333336,1014.8333333333334,1016.125,1018.7083333333334,83.83333333333333,89.375,88.125,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-17,23.25,24.5,22.583333333333332,20.408333333333342,21.658333333333342,19.741666666666674,1016.7083333333334,85.79166666666667,2.625,47.958333333333336,22.0964396,-159.52612,681,23.75,23.083333333333332,21.666666666666668,24.208333333333332,23.291666666666668,22.375,23.666666666666668,22.833333333333332,21.125,21.475000000000005,22.66666666666667,19.641666666666673,21.933333333333337,22.875000000000004,20.350000000000005,21.39166666666667,22.41666666666667,19.100000000000005,1016.4166666666666,1014.8333333333334,1016.125,47.625,83.83333333333333,89.375,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-18,22.625,23.291666666666668,22.291666666666668,20.33333333333334,21.000000000000007,20.000000000000004,1016.0,88.54166666666667,6.208333333333333,71.75,22.0964396,-159.52612,681,23.25,23.75,23.083333333333332,24.5,24.208333333333332,23.291666666666668,22.583333333333332,23.666666666666668,22.833333333333332,20.408333333333342,21.475000000000005,22.66666666666667,21.658333333333342,21.933333333333337,22.875000000000004,19.741666666666674,21.39166666666667,22.41666666666667,1016.7083333333334,1016.4166666666666,1014.8333333333334,47.958333333333336,47.625,83.83333333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-19,21.958333333333332,22.833333333333332,21.333333333333332,18.216666666666672,19.091666666666676,17.591666666666672,1013.9583333333334,81.29166666666667,7.208333333333333,87.5,22.0964396,-159.52612,681,22.625,23.25,23.75,23.291666666666668,24.5,24.208333333333332,22.291666666666668,22.583333333333332,23.666666666666668,20.33333333333334,20.408333333333342,21.475000000000005,21.000000000000007,21.658333333333342,21.933333333333337,20.000000000000004,19.741666666666674,21.39166666666667,1016.0,1016.7083333333334,1016.4166666666666,71.75,47.958333333333336,47.625,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-20,21.375,22.5,20.333333333333332,16.566666666666674,17.691666666666674,15.525000000000004,1012.0833333333334,75.95833333333333,6.166666666666667,90.0,22.0964396,-159.52612,681,21.958333333333332,22.625,23.25,22.833333333333332,23.291666666666668,24.5,21.333333333333332,22.291666666666668,22.583333333333332,18.216666666666672,20.33333333333334,20.408333333333342,19.091666666666676,21.000000000000007,21.658333333333342,17.591666666666672,20.000000000000004,19.741666666666674,1013.9583333333334,1016.0,1016.7083333333334,87.5,71.75,47.958333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-21,21.166666666666668,22.125,20.541666666666668,18.18333333333334,19.141666666666676,17.55833333333334,1013.5416666666666,85.08333333333333,6.625,87.29166666666667,22.0964396,-159.52612,681,21.375,21.958333333333332,22.625,22.5,22.833333333333332,23.291666666666668,20.333333333333332,21.333333333333332,22.291666666666668,16.566666666666674,18.216666666666672,20.33333333333334,17.691666666666674,19.091666666666676,21.000000000000007,15.525000000000004,17.591666666666672,20.000000000000004,1012.0833333333334,1013.9583333333334,1016.0,90.0,87.5,71.75,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-22,21.333333333333332,22.458333333333332,20.416666666666668,18.541666666666668,19.666666666666668,17.625,1016.1666666666666,86.04166666666667,7.375,90.0,22.0964396,-159.52612,681,21.166666666666668,21.375,21.958333333333332,22.125,22.5,22.833333333333332,20.541666666666668,20.333333333333332,21.333333333333332,18.18333333333334,16.566666666666674,18.216666666666672,19.141666666666676,17.691666666666674,19.091666666666676,17.55833333333334,15.525000000000004,17.591666666666672,1013.5416666666666,1012.0833333333334,1013.9583333333334,87.29166666666667,90.0,87.5,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-23,20.416666666666668,21.291666666666668,20.125,19.54166666666667,20.41666666666667,19.250000000000004,1017.5,95.625,2.4166666666666665,84.16666666666667,22.0964396,-159.52612,681,21.333333333333332,21.166666666666668,21.375,22.458333333333332,22.125,22.5,20.416666666666668,20.541666666666668,20.333333333333332,18.541666666666668,18.18333333333334,16.566666666666674,19.666666666666668,19.141666666666676,17.691666666666674,17.625,17.55833333333334,15.525000000000004,1016.1666666666666,1013.5416666666666,1012.0833333333334,90.0,87.29166666666667,90.0,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-24,21.0,22.055555555555557,20.5,19.622222222222224,20.67777777777778,19.122222222222224,1015.3333333333334,93.11111111111111,3.7222222222222223,84.44444444444444,22.0964396,-159.52612,681,20.416666666666668,21.333333333333332,21.166666666666668,21.291666666666668,22.458333333333332,22.125,20.125,20.416666666666668,20.541666666666668,19.54166666666667,18.541666666666668,18.18333333333334,20.41666666666667,19.666666666666668,19.141666666666676,19.250000000000004,17.625,17.55833333333334,1017.5,1016.1666666666666,1013.5416666666666,84.16666666666667,90.0,87.29166666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-25,20.75,21.666666666666668,20.208333333333332,19.150000000000002,20.06666666666667,18.608333333333338,1010.9166666666666,92.0,2.5,48.375,22.0964396,-159.52612,681,21.0,20.416666666666668,21.333333333333332,22.055555555555557,21.291666666666668,22.458333333333332,20.5,20.125,20.416666666666668,19.622222222222224,19.54166666666667,18.541666666666668,20.67777777777778,20.41666666666667,19.666666666666668,19.122222222222224,19.250000000000004,17.625,1015.3333333333334,1017.5,1016.1666666666666,84.44444444444444,84.16666666666667,90.0,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-26,20.041666666666668,21.125,19.25,18.04166666666667,19.125000000000004,17.250000000000004,1009.0416666666666,90.0,3.0,37.541666666666664,22.0964396,-159.52612,681,20.75,21.0,20.416666666666668,21.666666666666668,22.055555555555557,21.291666666666668,20.208333333333332,20.5,20.125,19.150000000000002,19.622222222222224,19.54166666666667,20.06666666666667,20.67777777777778,20.41666666666667,18.608333333333338,19.122222222222224,19.250000000000004,1010.9166666666666,1015.3333333333334,1017.5,48.375,84.44444444444444,84.16666666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-27,20.458333333333332,21.333333333333332,19.833333333333332,16.433333333333334,17.308333333333337,15.808333333333335,1011.625,79.875,3.3333333333333335,22.375,22.0964396,-159.52612,681,20.041666666666668,20.75,21.0,21.125,21.666666666666668,22.055555555555557,19.25,20.208333333333332,20.5,18.04166666666667,19.150000000000002,19.622222222222224,19.125000000000004,20.06666666666667,20.67777777777778,17.250000000000004,18.608333333333338,19.122222222222224,1009.0416666666666,1010.9166666666666,1015.3333333333334,37.541666666666664,48.375,84.44444444444444,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-28,21.291666666666668,22.291666666666668,20.666666666666668,17.53333333333334,18.53333333333334,16.908333333333335,1014.2083333333334,81.20833333333333,3.0833333333333335,34.333333333333336,22.0964396,-159.52612,681,20.458333333333332,20.041666666666668,20.75,21.333333333333332,21.125,21.666666666666668,19.833333333333332,19.25,20.208333333333332,16.433333333333334,18.04166666666667,19.150000000000002,17.308333333333337,19.125000000000004,20.06666666666667,15.808333333333335,17.250000000000004,18.608333333333338,1011.625,1009.0416666666666,1010.9166666666666,22.375,37.541666666666664,48.375,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2018-03-29,21.583333333333332,22.375,21.291666666666668,17.78333333333334,18.575000000000006,17.49166666666667,1015.8333333333334,81.0,3.2916666666666665,42.125,22.0964396,-159.52612,681,21.291666666666668,20.458333333333332,20.041666666666668,22.291666666666668,21.333333333333332,21.125,20.666666666666668,19.833333333333332,19.25,17.53333333333334,16.433333333333334,18.04166666666667,18.53333333333334,17.308333333333337,19.125000000000004,16.908333333333335,15.808333333333335,17.250000000000004,1014.2083333333334,1011.625,1009.0416666666666,34.333333333333336,22.375,37.541666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
